water_body_name,water_body_longitude,water_body_latitude,country_code,province_code,closest_city,distance
Eugene Lake,-120.70278,51.44389,CAN,BC,Roe Lake,12.1
Eulatazella Lake,-123.59056,53.72833,CAN,BC,Mapes,25
Eunice Lake,-122.56083,49.33583,CAN,BC,Williams Landing,11.3
Eureka Lake,-120.51472,50.54083,CAN,BC,Lac Le Jeune,7.1
Europa Lake,-128.35611,53.34972,CAN,BC,Weewanie,47.6
Eutsuk Lake,-126.66806,53.29028,CAN,BC,Tetachuk,40.1
Eva Lake,-132.85528,59.57528,CAN,BC,Surprise,32.2
Eva Lake,-118.10889,51.08167,CAN,BC,Revelstoke,11
Eva Lake,-127.37389,51.02833,CAN,BC,Warner Bay,19.3
Evans Lake,-117.65667,49.85583,CAN,BC,Slocan,16.8
Evans Lake,-123.17389,49.81167,CAN,BC,Paradise Valley,1.8
Eve Lake,-120.73722,50.32361,CAN,BC,Logan Lake,19.7
Eve River,-126.24667,50.43778,CAN,BC,Matilpi,13.3
Eveline Lake,-122.41278,52.66528,CAN,BC,Narcosli Creek,11.5
Evelyn Lake,-128.92972,53.60139,CAN,BC,Weewanie,13.6
Evie Lake,-123.14667,58.865,CAN,BC,Northern Rockies Regional Municipality,26.2
Ewart Lake,-126.82806,49.70611,CAN,BC,Kendrick Camp,13.4
Ewe Lake,-128.6425,59.04861,CAN,BC,McDame,36.9
Exchamsiks River,-129.29583,54.33194,CAN,BC,Old Remo,40.4
Exeter Lake,-121.33583,51.64667,CAN,BC,Exeter,0.9
Expansion Lake,-124.09139,53.51639,CAN,BC,Mapes,43.4
Expected Lake,-124.05944,54.15944,CAN,BC,Prairiedale,12.2
Exstew River,-129.05917,54.39806,CAN,BC,Old Remo,23.4
Faber Lake,-125.745,54.06417,CAN,BC,Danskin,8.9
Fable Lake,-125.59528,55.63056,CAN,BC,Old Hogem,17.7
Face Lake,-120.63361,50.54194,CAN,BC,Lac Le Jeune,12
Fadear Lake,-119.90333,50.99944,CAN,BC,Cahilty,9.7
Fairbairn Lake,-125.82167,49.64861,CAN,BC,Gold River,21.9
Fairfax Lake,-131.97556,52.70889,CAN,BC,Lockeport,9.6
Fairy Lake,-116.47778,51.54833,CAN,BC,Edelweiss,42.9
Fairy Lake,-124.34611,48.585,CAN,BC,Gordon River,20.2
Fairy Lake,-123.89889,57.33306,CAN,BC,Trutch,72
Faith Lake,-125.4075,49.65167,CAN,BC,Bevan,23.4
Falk Lake,-123.60361,49.93528,CAN,BC,Doriston,31.5
Fall River,-125.50417,55.77333,CAN,BC,Old Hogem,3.5
Falls Lake,-121.07861,49.6175,CAN,BC,Spuzzum,25.3
Falls River,-123.55111,51.13306,CAN,BC,Nemaiah Valley,45.3
Falls River,-128.51806,53.82472,CAN,BC,Weewanie,23.2
False Hill Lake,-125.705,53.63028,CAN,BC,Marilla,12.3
False Lake,-134.31278,59.60222,CAN,BC,Rupert,7.3
Fannin Lake,-122.91222,49.445,CAN,BC,Belcarra,14.6
Fantail Lake,-134.49278,59.61222,CAN,BC,Rupert,17.5
Fantail River,-134.31722,59.58167,CAN,BC,Rupert,7.8
Farbus Lake,-126.93972,53.20306,CAN,BC,Kimsquit,41.1
Farewell Lake,-125.59139,50.2,CAN,BC,Elk Bay,13.9
Farewell Lake,-126.64556,54.60111,CAN,BC,Round Lake,18.9
Farleigh Lake,-119.75,49.4525,CAN,BC,Shingle Creek,8
Farquhar River,-127.44389,52.36056,CAN,BC,Tallheo,41.5
Farr Lake,-120.95667,50.29972,CAN,BC,Agate,11.9
Father and Son Lake,-124.63306,49.11472,CAN,BC,Port Alberni,18.3
Fatox Lake,-120.78444,51.10944,CAN,BC,Criss Creek,7.5
Faulkner Lake,-120.60611,51.53556,CAN,BC,Roe Lake,15.9
Favels Lake,-121.02667,55.85528,CAN,BC,Willow Valley,10
Fawn Lake,-123.10944,49.78389,CAN,BC,Cheekye,3.4
Fawn Lake,-118.2025,50.50639,CAN,BC,Fosthall,25.8
Fawn Lake,-120.98167,51.55222,CAN,BC,Sheridan Lake,7.3
Fay Lake,-120.37306,54.12361,CAN,BC,Loos,61.9
Feather Lake,-132.12556,53.43972,CAN,BC,Lawnhill,14.5
February Lake,-120.48667,59.99139,CAN,BC,Snake River,153.7
Fehr Lake,-120.86194,50.70806,CAN,BC,Copper Creek,10.7
Felker Lake,-122.00167,51.95111,CAN,BC,Enterprise,13.1
Fellers Lake,-120.75194,54.58694,CAN,BC,Tumbler Ridge,62
Femur Lake,-129.17111,55.91528,CAN,BC,Meziadin Junction,22.2
Fennell Lakes,-117.25139,49.84583,CAN,BC,Cody,13.9
Fenton Lake,-126.44139,53.49222,CAN,BC,Tetachuk,35.3
Ferguson Lake,-119.70556,50.19472,CAN,BC,Fintry,16
Ferguson Lake,-122.84611,54.03722,CAN,BC,Prince George,15.3
Fern Lake,-124.80278,57.7475,CAN,BC,Magnum Mine,86.4
Fern Lakes,-122.445,54.77778,CAN,BC,Anzac,3.9
Ferry Lake,-118.78,50.08,CAN,BC,Blue Springs,19.6
Fessenden Lake,-120.825,50.86944,CAN,BC,Copper Creek,10.4
Fetter Lake,-130.00917,56.11667,CAN,BC,Premier,7.4
Fickle Lake,-126.54472,50.32972,CAN,BC,Cracroft,24.8
Fiddler Lake,-128.57389,54.71806,CAN,BC,Rosswood,15.4
Fifteen Mile Lake,-122.26556,53.03083,CAN,BC,Cottonwood,6.9
Fig Lake,-120.93444,49.86667,CAN,BC,Brookmere,6.9
Fight Lake,-119.88556,51.90694,CAN,BC,Clearwater,30.8
Figure Eight Lake,-122.27417,50.13278,CAN,BC,Owl Creek,40.4
Findlay Lake,-126.40889,54.64028,CAN,BC,Forestdale,28.7
Finger Lake,-124.29139,53.56944,CAN,BC,Nulki,39.1
Finger Lake,-123.92667,55.32472,CAN,BC,Manson Creek,51.7
Finlay Lake,-123.3525,48.90167,CAN,BC,Saturna,15.9
Finlay River,-124.95056,56.90361,CAN,BC,Tsay Keh Dene,2.5
Finlayson Lakes,-118.56194,50.55083,CAN,BC,Mabel Lake,31
Finn Lake,-127.73722,51.49333,CAN,BC,Dawsons Landing,14.6
Finney Lake,-121.64139,50.75639,CAN,BC,Fountain Valley,16.1
Finnie Lake,-124.44306,53.55167,CAN,BC,Lily Lake,41.2
Fire Lake,-124.18444,53.54972,CAN,BC,Nulki,40.8
Fire Lake,-122.39833,49.84111,CAN,BC,Port Douglas,18.6
Fire Lake,-123.21917,54.10778,CAN,BC,Isle Pierre,17.7
Fire Lake,-122.52694,54.37972,CAN,BC,Giscome,36.3
Fire Lake,-121.72611,52.47111,CAN,BC,Big Lake Ranch,10.4
Firesteel River,-126.92056,57.13222,CAN,BC,Hyland Post,93.5
Firewood Lake,-138.0175,59.66444,CAN,BC,Rainy Hollow,84.5
First Lake,-124.48611,53.96972,CAN,BC,Lily Lake,7.2
First Lake,-125.78667,50.05306,CAN,BC,Bloedel,29.6
First Lake,-122.95611,49.3725,CAN,BC,Belcarra,7.2
Firth Lake,-122.74417,54.82861,CAN,BC,Anzac,17.3
Fiset Lake,-121.10306,51.66028,CAN,BC,100 Mile House,13.4
Fish Hawk Lakes,-118.85722,50.02611,CAN,BC,Blue Springs,24.9
Fish Lake,-129.81,58.52278,CAN,BC,Laketon,25.9
Fish Lake,-133.18028,59.91778,CAN,BC,Surprise,34.3
Fish Lake,-115.44361,49.84667,CAN,BC,Premier Lake,18.7
Fish Lake,-119.19417,49.80667,CAN,BC,McCulloch,1.1
Fish Lake,-126.2275,52.50778,CAN,BC,Atnarko,29.3
Fish Lake,-117.18361,50.04472,CAN,BC,Zincton,1.7
Fish Lake,-126.79583,53.815,CAN,BC,Noralee,30.2
Fish Lake,-122.565,52.11,CAN,BC,Meldrum Creek,15.9
Fish Lake,-121.66111,51.66556,CAN,BC,122 Mile House,20.9
Fish Lake,-123.61028,51.45083,CAN,BC,Nemaiah Valley,19.3
Fish Lake,-124.89083,53.59833,CAN,BC,Lily Lake,41.9
Fish Lake,-123.53528,50.53167,CAN,BC,Pemberton Meadows,44.9
Fish Lake,-124.17722,54.23694,CAN,BC,Dog Creek,7.8
Fishblue Lake,-121.4925,49.99194,CAN,BC,Chaumox,5.2
Fishem Lake,-123.675,51.23833,CAN,BC,Nemaiah Valley,30.8
Fisher Lake,-122.82528,54.50111,CAN,BC,Anzac,35.8
Fisher Lakes,-125.94611,54.30472,CAN,BC,Burns Lake,14.4
Fishermaiden Lake,-117.22639,49.87556,CAN,BC,Cody,10.3
Fisherman River,-128.34806,50.76833,CAN,BC,Elephant Crossing,22.6
Fishhook Lake,-122.6,54.63333,CAN,BC,Anzac,15.7
Fishing Lake,-126.63056,59.47611,CAN,BC,Coal River,25.8
Fishing Lakes,-126.55722,57.53222,CAN,BC,Hyland Post,95.8
Fishpan Lake,-126.74556,54.51139,CAN,BC,Houston,14.1
Fishpot Lake,-123.78389,52.95083,CAN,BC,Baker Creek,51.3
Fishroe Lake,-124.00972,55.34583,CAN,BC,Manson Creek,46.5
Fishtail Lake,-124.56917,49.22583,CAN,BC,Qualicum Beach,16.3
Fission Lake,-126.52028,55.37944,CAN,BC,West Landing,34.2
Five Fingers Lake,-120.15333,52.13139,CAN,BC,Mahood Falls,47.5
Five Mile Lake,-121.47083,52.69806,CAN,BC,Keithley Creek,8.5
Fizzle Lake,-123.48722,48.51083,CAN,BC,Millstream,2.5
Flapjack Lake,-120.41167,51.56917,CAN,BC,Clearwater,27.5
Flash Lake,-120.86139,49.04028,CAN,BC,Allenby,48.8
Flat Lake,-120.30056,50.52806,CAN,BC,Beresford,7.1
Flat Lake,-123.33111,54.08167,CAN,BC,Isle Pierre,15.6
Flat Lake,-121.53417,51.475,CAN,BC,Exeter,24.4
Flat River,-129.2875,55.91,CAN,BC,Meziadin Junction,21.3
Flatfish Lake,-128.36111,55.67083,CAN,BC,Gitanyow,48.6
Flathead River,-114.47444,49,CAN,BC,Flathead,0.6
Fleet River,-124.06028,48.58556,CAN,BC,Shirley,25.4
Flemer River,-136.00889,59.65222,CAN,BC,Pleasant Camp,30.4
Fleming Lake,-119.50417,50.78028,CAN,BC,Chase,13.5
Fleming Lake,-125.53333,54.77333,CAN,BC,Pendleton Bay,30.8
Fletcher Lake,-116.96306,49.84028,CAN,BC,Kaslo,8.9
Fletcher Lake,-123.07222,51.76833,CAN,BC,Big Creek,6.3
Flint Lakes,-117.1075,49.9325,CAN,BC,Cody,7.6
Floe Lake,-116.14111,51.05,CAN,BC,Vermilion Crossing,11.2
Flood Lake,-131.90889,57.1575,CAN,BC,Fowler,37.1
Flood River,-131.8,57.2025,CAN,BC,Fowler,41.1
Flora Lake,-121.415,49.11389,CAN,BC,Cheam View,24.7
Flora Lake,-124.7225,48.86278,CAN,BC,Clo oose,24.6
Florence Lake,-123.51306,48.45861,CAN,BC,Langford,1.2
Florence Lake,-125.25333,50.39972,CAN,BC,Big Bay,8.5
Florence Lake,-122.32861,49.36028,CAN,BC,Williams Landing,15.9
Flory Lake,-130.65139,56.37722,CAN,BC,Granduc,37.6
Flower Lake,-122.9425,49.36667,CAN,BC,Belcarra,6.2
Fluff Lake,-123.26111,54.955,CAN,BC,Mackenzie,42.5
Flume Lake,-125.51583,49.93306,CAN,BC,Campbell River,21.9
Fluorine Lake,-118.48194,49.27222,CAN,BC,Eholt,13.6
Fly Lake,-121.31472,51.90639,CAN,BC,114 Mile House,14.4
Flyfish Lakes,-119.13833,50.09722,CAN,BC,Coldstream,15.5
Foch Lake,-129.19722,53.78444,CAN,BC,Weewanie,28.7
Foerster Lake,-126.69222,56.02889,CAN,BC,Bulkley House,46.4
Foley Lake,-121.57722,49.12722,CAN,BC,Cheam View,15.7
Fontas River,-121.74861,58.28417,CAN,BC,Fontas,0.9
Foot Lake,-125.50222,57.29306,CAN,BC,Tsay Keh Dene,55.9
Foot Lake,-120.06889,51.91944,CAN,BC,Clearwater,30.6
Footprint Lake,-120.58667,54.9175,CAN,BC,Tumbler Ridge,35
Footprint Lake,-128.70806,55.64111,CAN,BC,Alice Arm,50.8
Footsore Lake,-128.47556,55.73278,CAN,BC,Gitanyow,57.9
Forbush Lake,-125.22917,49.50944,CAN,BC,Cumberland,18.7
Forcier Lake,-126.125,59.30667,CAN,BC,Liard River,12.5
Ford Lake,-123.47278,48.79778,CAN,BC,Genoa Bay,10.3
Ford Lake,-119.81361,49.36917,CAN,BC,Marron Valley,10.6
Fording River,-114.87667,49.88278,CAN,BC,Elk Prairie,13.3
Forest Lake,-119.96278,51.10167,CAN,BC,Exlou,11.5
Forest Lake,-122.03778,52.29472,CAN,BC,Dugan Lake,16.2
Fork Lake,-123.48444,48.51889,CAN,BC,Millstream,3.2
Forslund Lake,-123.86694,48.48861,CAN,BC,Leechtown,11.4
Fort Nelson River,-123.99833,59.55028,CAN,BC,Nelson Forks,5.7
Fortress Lake,-117.79,52.37,CAN,BC,Jasper,65.1
Fortune Lake,-119.13417,50.38333,CAN,BC,Spallumcheen,6.3
Fortune Lake,-130.10472,54.21333,CAN,BC,Osland,9.8
Forum Lake,-114.07444,49.01056,CAN,BC,Flathead,29.8
Fosheim Lake,-117.605,49.84444,CAN,BC,Slocan,13.1
Fossil Fish Lake,-120.74556,54.53806,CAN,BC,Tumbler Ridge,67.4
Foster Lake,-120.03556,55.29278,CAN,BC,Tupper,23
Foster Lakes,-124.76806,54.00111,CAN,BC,Lejac,5.6
Fountain Lake,-124.04167,54.16917,CAN,BC,Prairiedale,13.3
Four Lakes,-127.76,52.21472,CAN,BC,Shearwater,23.9
Four Lakes,-126.82611,54.85694,CAN,BC,Glentanna,19.7
Four Mile Lake,-121.91083,53.11111,CAN,BC,Beaver Pass House,5.6
Four Mile Lake,-132.27889,59.98667,CAN,BC,Teslin,36
Four Mile River,-129.16111,59.19278,CAN,BC,McDame,4.2
Fourteen Mile Lake,-121.60778,53.37889,CAN,BC,Beaver Pass House,37.7
Fourth Lake,-124.42,49.05861,CAN,BC,Parksville,29.9
Fox Lake,-120.56778,50.24111,CAN,BC,Quilchena,9.6
Fox Lake,-122.47333,52.05806,CAN,BC,Meldrum Creek,10.6
Fox Lake,-115.08889,50.57556,CAN,BC,Round Prairie,57.9
Fox Lake,-126.09222,57.81583,CAN,BC,Magnum Mine,93.5
Fox River,-125.68194,57.43083,CAN,BC,Tsay Keh Dene,74.6
Foxtail Lake,-121.25722,51.68833,CAN,BC,105 Mile House,4.3
Frances Lake,-121.655,50.0075,CAN,BC,Kanaka Bar,13.7
Frances Lake,-127.50222,50.61139,CAN,BC,Port Hardy,12.6
Francis Lake,-124.69889,48.95389,CAN,BC,Kildonan,22.6
Francis Lake,-122.36778,53.74861,CAN,BC,Carlson,28.1
Francis Lake,-121.85028,49.34417,CAN,BC,Harrison Hot Springs,6.9
Francois Lake,-125.76667,54.04167,CAN,BC,Danskin,6.1
Frank Lake,-119.65222,49.02806,CAN,BC,Chopaka,5.6
Frank Lake,-124.12056,53.70861,CAN,BC,Nulki,23.7
Frank Ward Lake,-119.99222,50.18917,CAN,BC,Fintry,35.5
Frankie Lake,-120.50111,51.19917,CAN,BC,Criss Creek,23.2
Franklin Lake,-123.61028,54.10472,CAN,BC,Sinkut River,24
Franklin River,-124.81667,49.10278,CAN,BC,Port Alberni,14.7
Franklin River,-125.56694,51.07833,CAN,BC,Thompson Sound,44.2
Fraser Fleuve,-123.19083,49.11861,CAN,BC,Richmond,5.4
Fraser Lake,-124.75694,54.08,CAN,BC,Lejac,3.4
Fraser Lake,-120.32306,50.36778,CAN,BC,Lac Le Jeune,17.4
Fraser Lake,-116.8475,49.68139,CAN,BC,Kaslo,25.8
Fraser Lake,-126.32472,50.68694,CAN,BC,Scott Cove,12.9
Fraser River,-123.19083,49.11861,CAN,BC,Richmond,5.4
Frazer Lake,-119.49056,49.79833,CAN,BC,Braeloch,2.5
Fred Lake,-120.43667,50.47389,CAN,BC,Lac Le Jeune,4.3
Fred Wright Lake,-128.75806,55.97139,CAN,BC,Meziadin Junction,36.6
Freda Lake,-124.16194,50.00278,CAN,BC,Earls Cove,30
Freda Lake,-129.68639,53.67972,CAN,BC,Oona River,47.7
Freddie Lake,-124.62278,58.11722,CAN,BC,Magnum Mine,53.1
Frederick Lake,-125.02556,48.85444,CAN,BC,Ecoole,12.9
Frederick Lake,-127.02972,54.76167,CAN,BC,Telkwa,7.4
Fredrikson Lake,-126.51917,56.95972,CAN,BC,Ingenika Mine,86.2
Freeman Lake,-123.17056,49.96917,CAN,BC,Garibaldi,1.5
Freil Lake,-123.97722,49.86111,CAN,BC,Earls Cove,12.4
Frembd Lake,-120.77222,49.62111,CAN,BC,Allison Lake,14.4
French Lake,-120.76361,51.59306,CAN,BC,Deka Lake,6.2
French River,-129.21167,59.59528,CAN,BC,Good Hope Lake,35.2
Freshette Lake,-121.31028,52.54139,CAN,BC,Keithley Creek,26.1
Friday Lake,-126.35056,55.34111,CAN,BC,West Landing,26.2
Friday Lake,-120.25556,49.78972,CAN,BC,Jellicoe,12
Fried Egg Lake,-122.39028,50.18167,CAN,BC,Owl Creek,30.6
Friendly Lake,-120.45194,51.58139,CAN,BC,Roe Lake,27.3
Frigid Lake,-116.70639,51.55111,CAN,BC,Forde,29.5
Frisco Lake,-126.25,49.78111,CAN,BC,Gold River,14.6
Frisken Lake,-120.14389,50.46139,CAN,BC,Beresford,15.5
Frobisher Lake,-124.42278,51.19444,CAN,BC,Nemaiah Valley,49.4
Frog Lake,-125.61444,50.19083,CAN,BC,Elk Bay,15.8
Frog Lake,-120.75833,50.93611,CAN,BC,Criss Creek,12.8
Frog Lake,-123.06278,55.28472,CAN,BC,Mackenzie,4.8
Frog Lakes,-120.2075,51.29667,CAN,BC,Chu Chua,6.6
Frog Lakes,-127.39667,58.04083,CAN,BC,Hyland Post,62.3
Frog River,-126.86778,58.50472,CAN,BC,Muncho Lake,79.5
Froggy Lake,-125.725,54.60917,CAN,BC,Pendleton Bay,10.3
Frogmoore Lakes,-120.54083,50.39722,CAN,BC,Lac Le Jeune,9.5
Frogpond Lake,-124.415,50.05472,CAN,BC,Theodosia Arm,20.4
Frogpond Lake,-120.43972,51.17917,CAN,BC,Chinook Cove,20
Frost Lake,-126.53806,50.15944,CAN,BC,Tahsis,28.5
Frost Lake,-122.36639,53.7775,CAN,BC,Carlson,25.3
Frozen Lake,-115.10222,50.5725,CAN,BC,Round Prairie,57.8
Frozen Lake,-114.67333,49.00139,CAN,BC,Flathead,13.9
Fry Lake,-125.58056,50.02611,CAN,BC,Bloedel,17.3
Frypan Lake,-121.64944,52.58694,CAN,BC,Hydraulic,4.8
Fuller Lake,-123.72083,48.90861,CAN,BC,North Cowichan,9.3
Fulmore Lake,-125.95972,50.58528,CAN,BC,Port Neville,12.9
Fulmore River,-125.93806,50.56111,CAN,BC,Port Neville,12.3
Fulton Lake,-126.35806,54.82056,CAN,BC,Granisle,12
Fulton River,-126.14611,54.81417,CAN,BC,Granisle,8.8
Fussee Lake,-115.16194,49.24333,CAN,BC,Kragmont,8.6
Fyfe Lake,-122.78556,53.72083,CAN,BC,Mud River,16
Gabbro Lake,-122.69667,49.40222,CAN,BC,Williams Landing,13.5
Gabion River,-129.2525,53.42583,CAN,BC,Weewanie,42.5
Gainor Lake,-129.00111,54.97417,CAN,BC,Rosswood,24.5
Galaxy Lake,-120.42528,50.6425,CAN,BC,Kamloops,7.1
Gale Lake,-126.33722,53.92694,CAN,BC,Clemretta,8.9
Galena Lake,-120.27806,49.80611,CAN,BC,Jellicoe,13.7
Gallagher Lake,-119.52139,49.24,CAN,BC,Eagle Bluff,3
Gallagher Lakes,-121.47667,50.83889,CAN,BC,Cache Creek,11.2
Gallic Lake,-129.58528,59.42694,CAN,BC,Jade City,18.9
Gambier Lake,-123.39944,49.50944,CAN,BC,Ekins Point,2.3
Gamble Lake,-129.38917,53.47667,CAN,BC,Weewanie,46.2
Game Lake,-115.68167,50.935,CAN,BC,Vermilion Crossing,23.8
Gamma Lake,-124.16167,49.94222,CAN,BC,Earls Cove,23.8
Gammarus Lake,-121.43944,52.30083,CAN,BC,Miocene,23.5
Gamsby River,-127.56889,53.10222,CAN,BC,Kimsquit,51.1
Gannet Lake,-118.12694,51.73222,CAN,BC,East Gate,57.3
Gannett Lake,-119.34333,51.46361,CAN,BC,Albas,37.1
Gantahaz Lake,-123.14583,55.38056,CAN,BC,Mackenzie,7.1
Gap Lake,-120.595,54.87694,CAN,BC,Tumbler Ridge,37.8
Garcia Lake,-120.66889,50.05889,CAN,BC,Merritt,10.4
Garden Bay Lake,-124.02056,49.64333,CAN,BC,Irvines Landing,2.4
Gardom Lake,-119.19972,50.60389,CAN,BC,Deep Creek,1.9
Garibaldi Lake,-123.02556,49.93694,CAN,BC,Garibaldi,9.5
Garland Lake,-117.19056,49.76361,CAN,BC,Slocan,19.8
Garnet Lake,-119.78417,49.68833,CAN,BC,Greata,2.8
Garnetred Lake,-123.26417,54.91417,CAN,BC,Mackenzie,46.9
Garrett Lake,-125.62694,50.05917,CAN,BC,Bloedel,18.5
Garrison Lakes,-120.69361,49.21778,CAN,BC,Allenby,25.6
Garry Loch,-125.13806,54.09222,CAN,BC,Glenannan,12.3
Gaspard Lake,-122.76833,51.46861,CAN,BC,Big Creek,33.1
Gataga Lakes,-125.79889,58.17444,CAN,BC,Magnum Mine,51.7
Gataga River,-126.92361,58.58,CAN,BC,Muncho Lake,77.4
Gataiga Lake,-123.0575,55.22972,CAN,BC,Mackenzie,10.8
Gatcho Lake,-125.70417,52.965,CAN,BC,Ulkatcho,3.9
Gates Lake,-122.6225,50.47722,CAN,BC,Birken,0.8
Gates Lake,-123.49667,54.66528,CAN,BC,Fort St James,55
Gates River,-122.47222,50.55194,CAN,BC,Devine,4
Gaultheria Lake,-127.75444,50.17806,CAN,BC,Port Alice,33.5
Gauthier Lake,-120.03833,55.27222,CAN,BC,Tupper,25.3
Gavel Lake,-129.49444,53.68,CAN,BC,Weewanie,46.4
Gavia Lakes,-116.60444,50.96778,CAN,BC,Parson,11.2
Gavin Lake,-121.73417,52.48861,CAN,BC,Big Lake Ranch,11.2
Gay Lake,-123.48722,51.96,CAN,BC,Redstone,24.2
Geen Lakes,-119.19111,49.94806,CAN,BC,McCulloch,16.5
Gem Lake,-125.4175,49.69083,CAN,BC,Headquarters,23.2
Gemini Lakes,-127.48139,59.35361,CAN,BC,Fireside,40.1
Gemmill Lake,-119.56167,49.69472,CAN,BC,Chute Lake,2.4
Genevieve Lake,-122.285,53.24917,CAN,BC,Cinema,11.1
Genier Lakes,-120.12778,51.22417,CAN,BC,Chinook Cove,2.9
Genlyd Lake,-126.01139,56.19056,CAN,BC,Bulkley House,56.3
Gentian Lake,-125.50833,49.88444,CAN,BC,Campbell River,24.4
Gentiana Lake,-127.69278,50.20861,CAN,BC,Port Alice,28.3
George Lake,-119.99806,49.89,CAN,BC,Peachland,22.8
George Lake,-126.7175,54.0925,CAN,BC,Noralee,22.2
George Lake,-121.76028,52.41972,CAN,BC,Big Lake Ranch,6.1
Georges Lake,-125.58306,50.21944,CAN,BC,Elk Bay,12.1
Georgetown Lake,-130.36194,54.47556,CAN,BC,Georgetown Mills,2.7
Georgie Lake,-127.67444,50.74833,CAN,BC,Port Hardy,12.7
Georgie River,-130.10444,55.69833,CAN,BC,Stewart,27.6
Germaine Lake,-123.23389,54.22056,CAN,BC,Isle Pierre,30.1
German Lake,-120.0575,56.37861,CAN,BC,Shearer Dale,34.7
Germansen Lake,-124.85278,55.69583,CAN,BC,12 Mile,15.2
Germansen River,-124.69972,55.78722,CAN,BC,12 Mile,17
Gesul Buhn,-123.60139,53.48444,CAN,BC,Punchaw,28.3
Getzuni Lake,-125.55583,53.84639,CAN,BC,Cheslatta,16.4
Ghitezli Lake,-126.2575,53.60306,CAN,BC,Streatham,25.6
Ghost Lake,-120.85528,52.93861,CAN,BC,Keithley Creek,42.3
Ghost Lake,-124.96639,51.36556,CAN,BC,Tatlayoko Lake,53.7
Ghostpass Lake,-121.09889,49.28028,CAN,BC,Othello,21.5
Giavanno Lake,-124.42389,49.97556,CAN,BC,Powell River,17.2
Gibson Lake,-120.62111,54.90944,CAN,BC,Tumbler Ridge,34
Gibson Lake,-117.15694,49.72444,CAN,BC,Slocan,22.7
Gidegingla Lake,-124.22944,55.11139,CAN,BC,Pinchi Lake,54.5
Gilbert Lake,-120.64389,50.62889,CAN,BC,Logan Lake,19.2
Gilbert Lake,-129.80722,56.55917,CAN,BC,Bell,20.6
Gilbert Lake,-123.64361,49.5975,CAN,BC,Tuwanek,9.3
Gildersleve Lake,-127.57222,51.94,CAN,BC,Namu,21.8
Gilford Lake,-126.31528,50.71694,CAN,BC,Scott Cove,11.5
Gilfrid Lake,-119.53917,51.07917,CAN,BC,Chase,30.7
Gilgan Lake,-123.40806,54.58972,CAN,BC,Fort St James,57.3
Gill Lake,-120.55528,49.69,CAN,BC,Allison Lake,3.3
Gillespie Lake,-124.37,48.97611,CAN,BC,Gordon River,23.4
Gilliland Lakes,-126.75528,59.66056,CAN,BC,Coal River,10.1
Gillis Lake,-120.95917,49.92333,CAN,BC,Brookmere,13.2
Gilmore Lake,-126.40306,54.49306,CAN,BC,Forestdale,16.1
Gilroy Lake,-130.1275,54.38389,CAN,BC,Prince Rupert,15.1
Gilson Lake,-125.37972,49.92556,CAN,BC,Campbell River,14.6
Gingerbread Lake,-122.89972,50.50556,CAN,BC,Pemberton Meadows,7.2
Girdwood Lake,-124.24194,51.31472,CAN,BC,Nemaiah Valley,31.2
Gisborne Lake,-120.73167,50.97972,CAN,BC,Criss Creek,7.8
Gitnadoix River,-129.22,54.33722,CAN,BC,Old Remo,35.6
Glacial Lake,-129.4625,58.25861,CAN,BC,Boulder City,31.2
Glacier Lake,-120.2075,49.05583,CAN,BC,Keremeos,32.1
Glacier Lake,-122.44778,49.88139,CAN,BC,Port Douglas,23.9
Glad Lake,-124.60444,48.61389,CAN,BC,Clo oose,16.1
Gladstone Lake,-120.64222,49.75639,CAN,BC,Allison Lake,8.1
Gladys Lake,-128.80778,57.59694,CAN,BC,Hyland Post,39.6
Gladys Lake,-120.46583,49.52528,CAN,BC,Jura,1.5
Gladys Lake,-132.89861,59.87917,CAN,BC,Teslin,37.8
Gladys River,-132.28167,59.79806,CAN,BC,Teslin,52.7
Glasgow Lakes,-124.14194,51.16694,CAN,BC,Nemaiah Valley,39.5
Glatheli Lake,-126.40861,53.62167,CAN,BC,Streatham,25.7
Glaucers Lake,-125.30333,55.16389,CAN,BC,Takla Landing,55
Glen Lake,-119.96,49.78056,CAN,BC,Peachland,16.1
Glen Lake,-123.52194,48.43694,CAN,BC,Glen Lake,0.6
Glendale Lake,-125.63278,50.61806,CAN,BC,George River,10.1
Glenlion River,-127.48972,50.71056,CAN,BC,Port Hardy,1.7
Glimpse Lake,-120.27472,50.24639,CAN,BC,Quilchena,18.3
Glinz Lake,-123.63833,48.4175,CAN,BC,Sooke,7.9
Globe Flower Lake,-125.61306,49.68667,CAN,BC,Gold River,32.9
Gluten Lake,-124.29556,53.63,CAN,BC,Nulki,32.5
Gnawed Lake,-120.98944,50.43556,CAN,BC,Logan Lake,14.1
Goat Lake,-124.2625,50.04889,CAN,BC,Powell River,30.2
Goat Lake,-120.17278,49.02861,CAN,BC,Keremeos,31.7
Goat Mountain Lake,-118.95806,50.12472,CAN,BC,Lumby,14
Goat River,-120.55944,53.5325,CAN,BC,Crescent Spur,9.9
Goat River,-116.56444,49.08889,CAN,BC,Creston,3.9
Goat River,-128.84667,53.36056,CAN,BC,Weewanie,37
Goathide Lake,-119.07556,49.67556,CAN,BC,McCulloch,15.9
Godeau Lac,-124.34694,49.98083,CAN,BC,Powell River,20.6
Godkin Lake,-127.87056,50.77,CAN,BC,Shushartie,9.4
